id,post_id,user_id,rating_percent,rated_at
2048,885,18,33,2024-09-07 10:13:39
2049,871,18,25,2024-09-07 10:13:41
2050,870,18,31,2024-09-07 10:14:14
2051,1098,18,47,2024-09-07 10:14:15
2052,1111,18,29,2024-09-07 10:14:16
2053,1104,18,29,2024-09-07 10:14:17
2054,1103,18,31,2024-09-07 10:14:17
2055,1099,18,28,2024-09-07 10:14:18
2056,1096,18,29,2024-09-07 10:14:19
2057,1092,18,28,2024-09-07 10:14:19
2058,891,18,29,2024-09-07 10:14:20
2059,919,18,29,2024-09-07 10:14:21
2060,943,18,30,2024-09-07 10:14:24
2061,941,18,27,2024-09-07 10:14:25
2062,939,18,31,2024-09-07 10:14:26
2063,938,18,27,2024-09-07 10:14:26
2064,923,18,28,2024-09-07 10:14:27
2065,922,18,27,2024-09-07 10:14:32
2066,921,18,26,2024-09-07 10:14:32
2067,920,18,30,2024-09-07 10:14:33
2068,869,152,14,2024-09-09 15:39:27
2069,921,152,14,2024-09-09 15:39:28
2070,1098,152,10,2024-09-09 15:39:34
2071,1214,972,66,2024-09-11 10:32:39
2072,423,1,24,2024-09-11 12:38:51
2073,641,5,36,2024-09-12 08:09:55
2074,892,5,8,2024-09-12 08:10:05
2075,1110,5,15,2024-09-12 08:10:06
2076,1213,5,27,2024-09-12 08:10:19
2077,11,5,20,2024-09-12 08:10:30
2078,1209,5,65,2024-09-12 08:15:10
2079,1238,5,29,2024-09-12 08:15:11
2080,1207,5,63,2024-09-12 08:18:58
2081,789,5,15,2024-09-12 08:20:22
2082,1100,5,62,2024-09-12 13:25:09
2083,1257,9,38,2024-09-12 16:22:11
2084,1253,9,40,2024-09-12 16:22:13
2085,1253,1,37,2024-09-12 16:48:01
2086,1257,1,18,2024-09-12 16:48:02
2087,1252,1,18,2024-09-13 13:16:34
2088,1255,1,26,2024-09-13 13:19:37
2089,27,18,33,2024-09-16 21:58:21
2090,814,18,79,2024-09-16 21:58:27
2091,941,152,13,2024-09-17 07:05:43
2092,938,152,8,2024-09-17 07:05:48
2093,1214,979,29,2024-09-17 09:31:16
2094,941,979,7,2024-09-17 09:32:18
2095,869,979,12,2024-09-17 09:32:18
2096,44,946,14,2024-09-17 13:32:03
2097,1193,946,15,2024-09-17 13:32:06
2098,780,946,14,2024-09-17 13:32:09
2099,166,946,14,2024-09-17 13:32:13
2100,516,946,18,2024-09-17 13:32:15
2101,19,946,16,2024-09-17 13:33:11
2102,796,18,37,2024-09-18 15:49:10
2103,173,709,15,2024-09-19 03:50:55
2104,1214,1,68,2024-09-19 09:51:34
2105,1205,1,54,2024-09-19 09:54:18
2106,1193,1,61,2024-09-19 09:54:25
2107,1215,1,75,2024-09-19 09:54:35
2108,1256,1,20,2024-09-19 13:53:04
2110,871,1,88,2024-09-20 13:18:01
2111,782,1,64,2024-09-20 13:18:02
2112,1230,5,16,2024-09-20 15:21:16
2113,1236,5,23,2024-09-20 15:21:19
2114,1258,5,9,2024-09-20 15:22:09
2115,1225,18,4,2024-09-21 15:25:24
2116,1202,18,67,2024-09-21 15:26:20
2117,1251,18,60,2024-09-21 15:26:38
2118,1218,39,21,2024-09-21 16:39:28
2119,1233,39,58,2024-09-21 16:39:29
2120,1242,18,28,2024-09-22 14:40:51
2121,1244,18,32,2024-09-22 14:40:52
2122,1239,18,17,2024-09-22 14:40:57
2123,1258,1,35,2024-09-23 15:52:14
2124,1219,1,40,2024-09-24 08:41:57
2125,1249,1,35,2024-09-24 11:08:57
2126,1225,998,22,2024-09-24 19:57:56
2127,1248,998,20,2024-09-24 19:57:57
2128,1251,998,39,2024-09-24 19:58:00
2129,1227,5,25,2024-09-24 21:16:31
2130,1210,998,3,2024-09-24 21:28:22
2131,11,998,27,2024-09-24 21:28:25
2132,1231,998,22,2024-09-24 21:28:34
2133,1250,998,36,2024-09-24 21:28:37
2134,1241,998,33,2024-09-24 21:28:38
2135,1212,998,29,2024-09-24 21:28:38
2136,1140,998,29,2024-09-24 21:28:39
2137,1245,998,31,2024-09-24 21:28:39
2138,1237,998,29,2024-09-24 21:28:40
2139,1229,998,25,2024-09-24 21:28:40
2140,1247,998,27,2024-09-24 21:28:41
2141,1240,998,36,2024-09-24 21:28:52
2142,1206,998,25,2024-09-24 21:28:53
2143,1220,998,28,2024-09-24 21:28:54
2144,1228,998,63,2024-09-24 21:28:55
2145,1208,998,37,2024-09-24 21:29:05
2146,1234,998,24,2024-09-24 21:29:06
2147,1211,998,26,2024-09-24 21:29:14
2148,1253,5,7,2024-09-25 05:57:43
2149,1223,5,22,2024-09-25 15:01:41
2150,1246,5,96,2024-09-25 15:02:53
2151,816,5,43,2024-09-26 09:03:24
2153,1246,998,29,2024-09-27 20:57:07
2154,1243,998,35,2024-09-27 20:57:07
2155,944,998,41,2024-09-27 20:57:41
2156,1215,998,33,2024-09-27 21:19:34
2157,816,998,34,2024-09-27 21:19:37
2158,694,998,28,2024-09-27 21:19:44
2159,641,998,27,2024-09-27 21:19:48
2160,972,998,25,2024-09-27 21:19:48
2161,698,998,2,2024-09-27 21:19:51
2162,1257,5,21,2024-09-30 04:39:26
2163,1252,5,20,2024-09-30 04:39:44
2164,1246,1006,13,2024-10-01 13:12:34
2165,59,1006,9,2024-10-01 13:12:42
2166,167,1006,18,2024-10-01 13:12:52
2167,422,1006,17,2024-10-01 13:14:07
2168,1140,1006,20,2024-10-01 13:14:58
2169,798,946,24,2024-10-01 21:39:51
2170,697,946,24,2024-10-01 21:39:53
2171,1232,946,16,2024-10-01 21:40:52
2172,29,946,41,2024-10-01 21:40:53
2173,1262,1,46,2024-10-02 11:22:55
2174,1263,1,21,2024-10-02 14:34:36
2175,1202,953,15,2024-10-02 18:04:47
2176,1209,946,11,2024-10-02 18:05:27
2177,790,946,18,2024-10-02 18:05:34
2178,816,946,17,2024-10-02 18:05:41
2179,1209,953,12,2024-10-02 18:07:12
2180,790,953,70,2024-10-02 18:07:15
2181,918,953,14,2024-10-02 18:07:36
2182,816,953,34,2024-10-02 18:07:38
2183,1228,953,18,2024-10-02 18:07:53
2184,914,953,16,2024-10-02 18:07:57
2185,1207,953,17,2024-10-02 18:07:59
2186,944,953,11,2024-10-02 18:08:00
2187,1100,953,1,2024-10-02 18:08:20
2188,863,953,72,2024-10-02 18:09:11
2189,871,953,96,2024-10-02 18:09:13
2190,696,953,13,2024-10-02 18:10:52
2191,694,953,15,2024-10-02 18:10:53
2192,918,946,16,2024-10-02 20:15:59
2193,1228,946,19,2024-10-02 20:16:00
2194,1207,946,13,2024-10-02 20:16:01
2195,641,946,37,2024-10-03 12:03:08
2196,1233,946,22,2024-10-03 12:03:10
2197,1217,946,24,2024-10-03 12:03:18
2198,898,946,32,2024-10-03 12:03:20
2199,789,946,22,2024-10-03 14:42:43
2200,365,946,28,2024-10-03 14:42:44
2201,1235,946,25,2024-10-03 14:42:45
2203,814,1010,9,2024-10-04 12:15:56
2204,863,1010,23,2024-10-04 12:15:58
2205,914,1010,21,2024-10-04 12:16:01
2206,1262,985,27,2024-10-04 13:54:09
2208,1214,831,17,2024-10-04 17:07:19
2209,1193,831,19,2024-10-04 17:07:27
2211,1214,1013,56,2024-10-04 18:36:39
2212,1193,1013,17,2024-10-04 18:36:42
2213,1205,1013,62,2024-10-04 18:36:50
2214,1215,1013,14,2024-10-04 18:38:33
2215,1247,1013,17,2024-10-04 18:38:40
2216,1245,1013,47,2024-10-04 18:38:46
2217,1225,1013,16,2024-10-04 18:39:24
2218,1248,1013,20,2024-10-04 18:39:25
2219,1251,1013,21,2024-10-04 18:39:28
2220,1289,985,41,2024-10-04 20:36:43
2221,1286,985,25,2024-10-04 20:36:51
2222,1290,5,16,2024-10-05 07:55:56
2223,1205,18,66,2024-10-05 13:35:21
2224,1109,18,28,2024-10-05 14:57:33
2225,11,18,52,2024-10-05 16:41:19
2226,1298,5,3,2024-10-06 02:50:42
2227,1295,1,18,2024-10-07 09:04:46
2228,1292,5,61,2024-10-07 10:15:48
2229,1288,5,31,2024-10-07 10:17:04
2230,1303,5,34,2024-10-07 14:10:03
2231,1294,1,30,2024-10-07 15:23:10
2232,1285,1,17,2024-10-07 15:23:11
2233,1268,1,29,2024-10-07 15:23:13
2234,1302,1,23,2024-10-07 15:23:18
2235,1297,1,29,2024-10-07 15:23:19
2236,1272,1,17,2024-10-07 15:23:21
2237,1265,1,24,2024-10-07 15:23:23
2238,1276,1,29,2024-10-07 15:23:25
2239,1277,1,33,2024-10-07 15:24:13
2240,1293,1,25,2024-10-07 15:32:56
2241,1291,1,31,2024-10-07 15:32:58
2242,1287,1,36,2024-10-07 15:33:00
2243,1264,1,32,2024-10-07 15:33:01
2244,1283,1,43,2024-10-07 15:33:04
2245,1301,1,19,2024-10-07 15:58:22
2246,1281,1,22,2024-10-07 15:58:23
2247,1266,1,19,2024-10-07 15:58:25
2248,1299,1,19,2024-10-07 15:58:26
2249,1304,1,27,2024-10-07 15:58:58
2250,1308,1,18,2024-10-07 15:58:59
2251,1305,1,16,2024-10-07 15:59:00
2252,1309,1,35,2024-10-07 15:59:03
2253,1296,1,24,2024-10-07 15:59:04
2254,1284,1,28,2024-10-07 15:59:05
2255,1300,1,23,2024-10-07 15:59:07
2256,1282,1,27,2024-10-07 15:59:14
2257,1311,1,19,2024-10-07 15:59:23
2258,1310,1,18,2024-10-07 15:59:25
2259,1313,1,22,2024-10-07 15:59:26
2260,1312,1,22,2024-10-07 15:59:28
2261,1307,1,17,2024-10-07 15:59:29
2262,1306,1,27,2024-10-07 15:59:30
2263,1289,1,16,2024-10-07 15:59:54
2264,1286,1,33,2024-10-07 16:00:28
2265,1314,5,18,2024-10-08 03:53:18
2266,1109,153,21,2024-10-10 17:22:24
2267,1205,153,22,2024-10-10 17:22:25
2268,1292,1027,13,2024-10-10 20:36:00
2269,1300,1027,12,2024-10-10 20:36:38
2270,1311,1027,19,2024-10-10 20:36:50
2271,1263,1027,15,2024-10-10 20:37:36
2272,1255,1027,17,2024-10-10 20:37:43
2273,1288,1027,13,2024-10-10 20:37:44
2274,1293,1027,13,2024-10-10 20:37:46
2275,1286,1027,11,2024-10-10 20:37:58
2276,1264,1027,13,2024-10-10 20:38:04
2277,1309,1027,12,2024-10-10 20:38:05
2278,1287,1027,12,2024-10-10 20:38:06
2279,1295,1027,13,2024-10-10 20:38:14
2280,1268,1027,11,2024-10-10 20:38:32
2281,1312,1027,11,2024-10-10 20:38:32
2282,1281,1027,12,2024-10-10 20:38:33
2283,1303,1027,11,2024-10-10 20:38:35
2284,1296,1027,13,2024-10-10 20:38:36
2285,1225,1010,13,2024-10-11 11:47:21
2286,1248,1010,21,2024-10-11 11:47:28
2287,1251,1010,18,2024-10-11 11:47:29
2288,1193,1010,26,2024-10-11 11:47:39
2289,1247,1010,22,2024-10-11 11:48:12
2290,1245,1010,20,2024-10-11 11:48:33
2291,1205,1010,11,2024-10-11 11:49:13
2292,1215,1010,25,2024-10-11 11:49:26
2293,1214,1010,26,2024-10-11 11:50:24
2294,798,1010,28,2024-10-11 11:51:04
2295,790,1010,15,2024-10-11 11:51:04
2296,871,1010,17,2024-10-11 11:51:07
2297,972,1010,22,2024-10-11 13:40:59
2298,641,1010,45,2024-10-11 13:41:06
2299,29,1010,17,2024-10-11 13:41:13
2300,383,1010,22,2024-10-11 13:41:15
2301,816,1010,21,2024-10-11 13:41:22
2302,697,1010,25,2024-10-11 13:53:20
2303,167,1010,16,2024-10-11 13:53:21
2304,698,1010,22,2024-10-12 06:30:53
2305,385,1010,20,2024-10-12 06:30:56
2306,838,1010,16,2024-10-12 06:30:57
2307,1226,953,16,2024-10-14 09:53:56
2308,1109,953,16,2024-10-14 09:54:01
2309,422,953,14,2024-10-14 09:54:03
2310,168,946,18,2024-10-14 14:33:15
2311,1110,946,20,2024-10-14 14:33:17
2312,726,946,19,2024-10-14 14:33:19
2313,386,946,24,2024-10-14 14:33:23
2314,696,946,27,2024-10-14 14:33:26
2315,813,946,29,2024-10-14 14:34:28
2316,59,946,23,2024-10-14 14:34:30
2317,1311,18,22,2024-10-14 14:59:02
2318,1263,18,21,2024-10-14 14:59:03
2319,1292,985,18,2024-10-15 09:14:15
2320,1300,985,48,2024-10-15 09:14:37
2321,1311,985,42,2024-10-15 09:14:48
2322,1263,985,29,2024-10-15 09:15:35
2323,1255,985,54,2024-10-15 09:15:36
2324,1288,985,53,2024-10-15 09:15:58
2325,1292,1038,48,2024-10-15 19:19:12
2326,1300,1038,45,2024-10-15 19:19:17
2327,1311,1038,32,2024-10-15 19:20:17
2328,1263,1038,32,2024-10-15 19:20:18
2329,1255,1038,32,2024-10-15 19:20:23
2330,1288,1038,24,2024-10-15 19:20:24
2331,1293,1038,27,2024-10-15 19:20:25
2332,1286,1038,26,2024-10-15 19:20:34
2333,1264,1038,30,2024-10-15 19:20:35
2334,1309,1038,24,2024-10-15 19:20:45
2335,1287,1038,24,2024-10-15 19:20:53
2336,1300,5,28,2024-10-16 02:55:14
2337,1282,5,19,2024-10-16 07:19:29
2338,1255,5,27,2024-10-16 07:19:30
2339,1295,5,22,2024-10-16 07:19:31
2340,1289,5,26,2024-10-16 07:19:33
2341,1311,5,17,2024-10-16 07:19:34
2342,1256,5,24,2024-10-16 07:19:35
2343,1262,5,12,2024-10-16 07:19:37
2344,1266,5,16,2024-10-16 07:19:39
2345,1306,5,21,2024-10-16 07:19:40
2346,1287,5,28,2024-10-16 07:19:45
2347,1301,5,11,2024-10-16 07:19:45
2348,1312,5,32,2024-10-16 07:19:50
2349,1309,5,20,2024-10-16 07:19:50
2350,1308,5,9,2024-10-16 07:19:52
2351,1302,5,21,2024-10-16 07:19:53
2352,1291,5,17,2024-10-16 07:19:56
2353,1307,5,20,2024-10-16 07:19:58
2354,1284,5,10,2024-10-16 08:11:31
2355,1283,5,22,2024-10-16 08:11:32
2356,1290,1,28,2024-10-16 08:48:33
2357,1288,1,32,2024-10-16 09:16:44
2358,1289,1041,2,2024-10-16 20:13:42
2359,1292,1,42,2024-10-16 20:22:05
2360,365,1010,6,2024-10-18 12:14:36
2361,789,1010,19,2024-10-18 12:14:43
2362,867,1010,22,2024-10-18 12:14:44
2363,11,1010,18,2024-10-18 12:14:49
2364,389,1010,17,2024-10-18 12:14:49
2365,1315,18,36,2024-10-20 12:26:25
2366,1292,1050,67,2024-10-20 16:24:22
2367,1300,1050,37,2024-10-20 16:24:59
2368,1311,1050,18,2024-10-20 16:25:03
2371,1294,5,22,2024-10-21 10:55:50
2372,1313,5,28,2024-10-21 10:57:11
2373,1294,1032,36,2024-10-21 13:45:06
2374,1263,1050,20,2024-10-21 15:48:43
2375,1255,1050,18,2024-10-21 15:48:48
2376,1288,1050,23,2024-10-21 15:48:49
2377,1293,1050,21,2024-10-21 15:49:02
2378,1286,1050,18,2024-10-21 15:49:20
2379,1264,1050,21,2024-10-21 15:49:35
2381,1292,1032,23,2024-10-22 09:30:32
2382,1300,1032,15,2024-10-22 09:30:35
2383,898,18,22,2024-10-22 14:41:27
2384,1276,1032,25,2024-10-23 08:07:06
2385,1264,5,14,2024-10-23 09:56:30
2386,1299,5,10,2024-10-23 13:01:11
2387,1292,1061,15,2024-10-23 20:28:14
2388,1300,1061,37,2024-10-23 20:32:58
2389,1311,1061,28,2024-10-23 20:33:02
2390,1263,1061,9,2024-10-23 20:33:03
2391,1255,1032,22,2024-10-23 20:37:38
2392,693,153,16,2024-10-24 00:16:05
2393,152,153,17,2024-10-24 00:16:06
2394,898,153,14,2024-10-24 00:16:11
2395,694,153,21,2024-10-24 00:16:13
2396,790,153,19,2024-10-24 00:16:14
2397,168,153,18,2024-10-24 00:16:15
2398,816,153,21,2024-10-24 00:16:16
2399,1276,5,34,2024-10-24 06:22:28
2400,1263,5,17,2024-10-24 06:43:26
2402,1292,1063,22,2024-10-25 14:19:26
2403,1294,18,23,2024-10-25 22:54:05
2404,1314,1,40,2024-10-25 23:46:08
2405,693,1010,24,2024-10-27 04:27:25
2406,152,1010,26,2024-10-27 04:27:29
2407,654,1010,30,2024-10-27 04:27:34
2408,1258,1032,25,2024-10-27 12:24:47
2409,1253,1032,23,2024-10-27 12:24:51
2410,1288,1032,33,2024-10-27 12:24:56
2411,1290,1032,28,2024-10-27 12:25:01
2412,1313,1032,26,2024-10-27 12:25:05
2413,1291,1032,37,2024-10-27 12:25:13
2414,1305,1032,29,2024-10-27 12:25:18
2415,1287,1032,27,2024-10-27 12:25:24
2416,1252,1032,29,2024-10-27 12:25:29
2417,1282,1032,18,2024-10-27 12:25:38
2418,1293,1032,28,2024-10-27 12:25:51
2419,1301,1032,30,2024-10-27 13:11:46
2420,1297,1032,34,2024-10-27 13:11:56
2421,1264,1032,24,2024-10-27 13:12:02
2422,1263,1032,12,2024-10-27 13:12:07
2423,1256,1032,15,2024-10-27 13:12:12
2424,1314,1032,37,2024-10-27 13:12:37
2425,1306,1032,40,2024-10-27 19:30:27
2426,654,572,2,2024-10-28 03:45:18
2427,1297,5,19,2024-10-28 07:29:43
2428,1305,5,22,2024-10-28 07:31:13
2429,1286,1032,43,2024-10-28 08:48:10
2431,1303,1,27,2024-10-28 09:05:31
2433,1285,5,20,2024-10-28 09:45:41
2434,641,18,22,2024-10-28 12:58:21
2435,697,18,30,2024-10-28 12:58:41
2436,1292,1069,71,2024-10-28 13:29:26
2437,1306,18,31,2024-10-29 00:23:05
2438,1300,1070,15,2024-10-29 00:52:47
2439,1252,1070,20,2024-10-29 00:53:05
2440,871,1039,29,2024-10-29 08:00:53
2441,1140,1010,18,2024-10-29 08:23:06
2442,694,1010,13,2024-10-29 08:23:07
2443,1230,1010,18,2024-10-29 08:23:09
2445,1304,5,24,2024-10-29 08:23:10
2446,59,1010,25,2024-10-29 08:23:15
2448,813,1010,18,2024-10-29 14:35:15
2449,898,1010,17,2024-10-30 05:42:34
2450,726,1010,11,2024-10-30 05:42:35
2451,132,1010,18,2024-10-30 05:42:38
2452,590,1010,71,2024-10-30 05:42:42
2453,386,1010,10,2024-10-30 05:42:58
2454,897,1010,21,2024-10-30 05:43:00
2455,1320,1076,17,2024-10-30 12:28:23
2456,1328,1076,21,2024-10-30 12:28:24
2457,1336,1076,15,2024-10-30 12:28:26
2458,1323,1076,87,2024-10-30 12:28:28
2459,1330,1076,15,2024-10-30 12:28:31
2460,1334,1076,15,2024-10-30 12:28:55
2461,1329,1076,15,2024-10-30 12:28:56
2462,1326,1076,10,2024-10-30 12:28:58
2463,1322,1076,12,2024-10-30 12:29:39
2464,1332,1076,32,2024-10-30 12:37:39
2465,1327,1076,21,2024-10-30 12:42:22
2466,1335,1076,10,2024-10-30 12:42:26
2468,696,1010,20,2024-10-30 17:20:08
2469,167,5,12,2024-10-31 13:54:38
2470,1217,5,19,2024-10-31 13:54:40
2471,1331,1076,30,2024-10-31 16:49:20
2472,1265,5,29,2024-11-01 16:46:54
2473,1286,5,25,2024-11-01 16:47:32
2474,1246,18,25,2024-11-04 14:15:40
2475,698,18,35,2024-11-04 18:59:16
2476,1102,18,25,2024-11-05 19:46:02
2477,1246,1013,19,2024-11-06 17:35:48
2478,385,1013,20,2024-11-06 17:35:55
2479,790,1013,59,2024-11-06 17:36:04
2480,698,1013,28,2024-11-06 17:36:10
2481,652,1013,23,2024-11-06 17:36:24
2482,811,1013,16,2024-11-06 17:36:27
2484,1251,1091,71,2024-11-09 08:25:46
2485,1283,18,53,2024-11-10 17:28:45
2486,1292,18,36,2024-11-10 17:28:46
2487,773,18,7,2024-11-10 21:08:31
2488,652,1010,18,2024-11-12 11:43:44
2489,1292,1010,18,2024-11-12 16:03:27
2490,1300,1010,23,2024-11-12 16:03:29
2491,1311,1010,16,2024-11-12 16:03:30
2492,1263,1010,15,2024-11-12 16:03:33
2493,1255,1010,19,2024-11-12 16:03:43
2494,1292,272,16,2024-11-12 19:45:57
2495,1276,18,27,2024-11-12 20:34:21
2496,1262,18,22,2024-11-12 20:34:22
2497,1291,18,25,2024-11-12 20:34:27
2498,1283,1010,16,2024-11-13 15:23:21
2499,1314,1010,17,2024-11-13 15:23:23
2500,1306,1010,13,2024-11-13 15:23:26
2501,1265,1010,13,2024-11-13 15:23:32
2502,1276,1010,15,2024-11-13 15:23:52
2503,1291,1010,15,2024-11-13 15:23:53
2504,1262,1010,19,2024-11-13 15:23:55
2505,1286,1010,11,2024-11-13 15:24:10
2506,1294,1010,17,2024-11-13 15:24:21
2507,1297,1010,17,2024-11-13 15:24:24
2508,1303,1010,20,2024-11-13 15:24:31
2509,1290,1010,16,2024-11-13 15:24:32
2510,1313,1010,22,2024-11-13 15:24:34
2511,1304,1010,13,2024-11-13 15:24:37
2512,1309,1010,23,2024-11-13 15:24:42
2513,1253,1010,20,2024-11-13 15:24:45
2514,1293,1010,24,2024-11-13 15:24:55
2515,1287,1010,28,2024-11-13 15:24:56
2516,972,18,26,2024-11-13 20:59:43
2517,1265,18,29,2024-11-14 00:54:01
2518,1292,1096,26,2024-11-15 01:54:05
2519,1300,1096,22,2024-11-15 01:54:06
2520,871,5,17,2024-11-15 16:50:39
2521,1277,5,42,2024-11-15 16:54:52
2522,1311,1096,27,2024-11-15 18:46:49
2523,1288,1096,33,2024-11-15 18:53:14
2524,1262,1096,29,2024-11-15 18:53:15
2525,1313,1096,28,2024-11-15 18:53:16
2526,1276,1101,26,2024-11-15 22:15:11
2527,1306,1101,30,2024-11-15 22:15:12
2528,1283,1103,24,2024-11-16 21:38:24
2529,1306,1103,21,2024-11-16 21:39:41
2530,1276,1103,37,2024-11-16 21:39:42
2531,1305,1103,45,2024-11-16 21:48:53
2532,1289,1103,34,2024-11-16 21:48:54
2533,790,5,28,2024-11-18 07:08:48
2534,1110,1010,23,2024-11-18 07:46:24
2536,1321,1076,18,2024-11-18 11:32:54
2537,385,1105,8,2024-11-18 13:00:40
2538,422,1105,94,2024-11-18 13:00:43
2539,152,1105,20,2024-11-18 13:00:56
2540,816,1105,70,2024-11-18 13:01:03
2541,789,1105,54,2024-11-18 13:01:10
2542,698,1105,13,2024-11-18 13:01:13
2543,944,1105,28,2024-11-18 13:01:17
2544,817,1105,10,2024-11-18 13:01:17
2545,376,1105,13,2024-11-18 13:01:19
2546,773,1105,25,2024-11-18 13:01:21
2547,383,1105,11,2024-11-18 13:01:24
2548,147,1105,21,2024-11-18 13:01:26
2549,548,1105,21,2024-11-18 13:01:27
2550,1193,1109,23,2024-11-19 00:14:41
2551,1205,1109,20,2024-11-19 00:14:52
2552,1215,1109,18,2024-11-19 00:16:33
2553,1247,1109,19,2024-11-19 00:16:34
2554,861,1105,15,2024-11-19 03:27:14
2555,1224,1105,69,2024-11-19 03:27:23
2556,11,1105,13,2024-11-19 03:27:24
2557,168,1105,19,2024-11-19 03:27:29
2558,812,1105,16,2024-11-19 03:27:29
2559,972,1105,14,2024-11-19 03:27:34
2560,863,1105,31,2024-11-19 03:27:36
2561,129,1105,9,2024-11-19 03:27:37
2562,871,1105,10,2024-11-19 03:27:54
2563,59,1105,19,2024-11-19 03:28:00
2564,788,1105,26,2024-11-19 03:28:01
2565,252,1105,29,2024-11-19 03:28:03
2566,100,1105,23,2024-11-19 03:28:04
2567,558,1105,27,2024-11-19 03:28:05
2568,1208,1105,15,2024-11-19 03:28:11
2569,1233,1105,17,2024-11-19 03:28:27
2570,695,1105,19,2024-11-19 03:28:47
2571,694,1105,15,2024-11-19 03:28:50
2572,793,1105,12,2024-11-19 03:28:57
2573,652,1105,13,2024-11-19 03:29:02
2574,647,1105,19,2024-11-19 03:29:05
2575,361,1105,10,2024-11-19 03:29:17
2576,776,1105,13,2024-11-19 03:29:23
2577,30,1105,9,2024-11-19 03:29:25
2578,775,1105,10,2024-11-19 03:29:28
2579,132,1105,21,2024-11-19 03:29:30
2580,1219,1105,15,2024-11-19 03:29:31
2581,34,1105,15,2024-11-19 03:29:33
2582,865,1105,9,2024-11-19 03:29:36
2583,814,1105,12,2024-11-19 03:29:40
2584,726,1105,17,2024-11-19 03:32:03
2585,1235,1105,18,2024-11-19 03:32:06
2586,866,1105,15,2024-11-19 03:32:07
2587,790,1105,12,2024-11-19 03:32:17
2588,29,1105,18,2024-11-19 03:32:17
2589,641,1105,12,2024-11-19 03:32:19
2590,918,1105,5,2024-11-19 03:32:19
2591,1202,1105,4,2024-11-19 03:32:40
2592,838,1105,16,2024-11-19 05:57:45
2593,774,1,60,2024-11-19 09:43:30
2594,1232,1,43,2024-11-19 09:44:09
2595,774,5,12,2024-11-19 09:53:32
2596,414,5,15,2024-11-19 09:53:34
2597,798,5,2,2024-11-19 09:53:39
2598,1217,1,25,2024-11-19 11:38:17
2599,1251,1,59,2024-11-19 11:39:58
2601,1230,1,73,2024-11-20 06:50:27
2602,176,1,100,2024-11-20 06:50:36
2604,583,1105,89,2024-11-20 07:42:28
2605,1230,1105,99,2024-11-20 07:42:34
2606,654,1105,84,2024-11-20 07:42:38
2607,365,1105,14,2024-11-20 07:42:45
2608,1311,1032,17,2024-11-20 10:25:09
2609,167,1105,18,2024-11-20 16:33:09
2610,32,1105,23,2024-11-20 16:33:20
2611,1251,1105,18,2024-11-20 16:34:00
2612,148,1105,10,2024-11-20 16:35:03
2613,1224,18,86,2024-11-20 21:09:58
2614,1230,18,27,2024-11-20 21:14:34
2615,654,18,25,2024-11-20 21:14:36
2616,414,18,36,2024-11-20 21:15:12
2617,914,18,29,2024-11-20 21:19:51
2618,1232,18,24,2024-11-20 22:38:34
2619,1140,18,26,2024-11-20 22:38:35
2620,1100,18,23,2024-11-20 22:38:37
2621,944,18,28,2024-11-20 22:38:50
2622,1214,18,24,2024-11-20 23:00:38
2623,100,18,35,2024-11-20 23:00:43
2624,769,18,30,2024-11-20 23:00:44
2625,164,1105,16,2024-11-20 23:05:19
2626,1300,1112,16,2024-11-20 23:12:07
2627,1311,1112,12,2024-11-20 23:12:07
2628,1263,1112,12,2024-11-20 23:12:20
2629,1255,1112,9,2024-11-20 23:12:42
2630,1288,1112,13,2024-11-20 23:12:42
2631,1293,1112,13,2024-11-20 23:12:51
2632,1286,1112,36,2024-11-20 23:12:53
2633,1264,1112,20,2024-11-20 23:12:55
2634,1309,1112,16,2024-11-20 23:12:59
2635,1287,1112,9,2024-11-20 23:13:01
2636,1312,1112,16,2024-11-20 23:13:18
2637,1292,1113,78,2024-11-21 05:38:20
2638,842,1,30,2024-11-21 13:55:47
2639,1292,1118,32,2024-11-22 05:13:56
2640,1300,1118,35,2024-11-22 05:14:57
2641,1311,1118,25,2024-11-22 05:14:58
2642,1263,1118,25,2024-11-22 05:15:00
2643,1255,1118,23,2024-11-22 05:15:06
2644,1288,1118,17,2024-11-22 05:15:08
2645,1293,1118,17,2024-11-22 05:15:10
2646,1286,1118,23,2024-11-22 05:15:13
2647,1264,1118,18,2024-11-22 05:15:15
2648,1309,1118,18,2024-11-22 05:15:17
2649,414,1105,12,2024-11-22 05:33:56
2650,1292,1122,3,2024-11-23 04:50:45
2651,1300,1122,18,2024-11-23 04:58:19
2652,1288,1122,15,2024-11-23 05:02:52
2653,1293,1122,14,2024-11-23 05:02:54
2654,815,1105,15,2024-11-23 05:04:27
2655,914,1105,17,2024-11-23 05:04:36
2656,39,1105,16,2024-11-23 05:04:50
2657,583,1010,19,2024-11-23 09:40:47
2658,1323,1010,23,2024-11-23 10:09:45
2659,1324,1010,22,2024-11-23 10:09:46
2660,1325,1010,26,2024-11-23 10:09:49
2661,1316,1010,19,2024-11-23 10:09:50
2662,1319,1010,24,2024-11-23 10:09:53
2663,1332,1010,32,2024-11-23 10:09:54
2664,1331,1010,30,2024-11-23 10:10:11
2665,1328,1010,15,2024-11-23 10:10:12
2666,1321,1010,38,2024-11-23 10:10:23
2667,1322,1010,35,2024-11-23 10:10:25
2668,1338,1010,27,2024-11-23 10:10:56
